HUMIDITY,       PH,     RAIN,TEMPARATURE,        N,        P,        K
7,0,416,31.36,0,31,33
8,0,415,31.36,0,26,34
7,0.01,415,31.36,0,30,33
8,0,416,31.36,8,30,33
7,0,415,32.34,2,36,33
8,0,415,31.36,15,29,33
8,0,416,31.36,13,29,34
7,0,416,31.85,10,23,34
7,0,416,31.36,15,29,35
8,0,416,31.36,11,31,33
7,0,416,31.85,16,30,35
8,0,415,31.85,16,23,33
6,0,415,31.36,13,27,35
8,0,416,31.36,16,25,34
8,0,415,31.36,7,31,34
7,0,415,31.36,8,31,30
7,0,415,31.85,13,26,35
6,0,415,31.85,2,29,34
7,0,415,31.36,6,24,32
7,0,415,31.36,6,32,33
6,0.02,416,31.36,4,29,36
7,0.01,415,31.85,7,25,33
8,0,416,31.36,7,30,31
7,0.02,415,31.36,12,25,33
7,0,416,31.36,6,28,33
8,0.01,416,31.85,10,29,34
7,0,415,31.36,18,26,33
6,0,415,31.85,7,25,34
7,0,415,31.36,15,27,34
8,0,415,31.36,16,29,33
7,0,415,30.38,19,0,34
7,0,416,31.36,16,34,34
6,0,415,31.85,18,30,35
7,0,416,31.85,13,30,34
7,0,415,31.36,4,29,33
7,0,415,31.36,12,26,32
7,0,416,31.36,11,31,34
7,0,416,31.85,13,30,34
6,0,416,31.85,14,27,34
8,0,416,31.85,16,32,31
8,0,416,31.85,12,24,32
9,0,415,31.36,15,28,33
7,0,415,32.34,14,30,32
7,0,415,31.36,11,0,33
6,0,415,31.36,18,29,33
7,0.01,415,30.38,17,33,33
7,0,415,31.36,19,29,33
7,0,415,31.85,1,30,33
7,0,416,31.36,18,24,34
8,0,415,31.36,19,29,32
8,0,416,31.85,18,27,34
6,0,416,31.36,17,31,33
7,0,416,31.36,18,31,34
6,0,415,30.87,18,26,34
8,0.04,416,31.36,19,29,35
7,0.02,415,31.36,17,29,34
7,0.07,415,31.85,1,30,33
3,0.08,415,31.85,0,29,33
8,0.08,415,31.85,3,30,33
6,0.08,415,31.85,1,29,34
8,0.06,416,31.36,1,31,33
6,0.06,415,31.36,1,32,33
6,0.06,415,31.85,0,36,33
7,0.09,415,31.36,18,28,33
7,0.09,415,30.87,19,29,35
8,0.13,415,31.36,18,29,33
7,0.13,415,31.36,16,30,31
4,0.13,415,31.36,16,26,34
7,0.14,415,31.36,0,32,35
7,0.15,416,31.36,19,31,33
8,0.15,415,31.36,18,30,36
8,0.16,416,31.36,18,30,33
7,0.16,415,31.85,18,29,32
6,0.16,415,31.36,18,33,34
7,0.16,415,31.36,3,40,33
8,0.16,415,31.85,16,33,35
8,0.15,415,31.85,1,34,34
7,0.16,415,31.85,4,31,33
6,0.16,416,31.36,18,28,33
8,0.16,415,31.85,0,33,35
7,0.19,415,31.36,2,31,36
9,0.19,415,31.36,19,29,35
6,0.25,415,31.85,10,31,35
7,0.23,415,31.85,18,30,33
7,0.26,416,31.36,10,32,10
8,0.23,416,31.36,4,31,35
6,0.27,416,31.36,18,26,33
7,0.25,416,31.36,19,27,34
8,0.27,415,32.34,0,29,32
7,0.3,415,31.36,0,26,7
7,0.3,416,31.36,0,30,33
8,0.3,415,31.36,2,27,33
6,0.36,416,31.36,1,35,32
7,0.35,415,31.36,1,31,33
7,0.38,416,31.85,18,37,33
7,0.4,415,31.85,0,31,33
7,0.41,416,31.36,16,0,34
7,0.42,416,31.36,18,29,34
7,0.42,416,31.36,2,29,34
7,0.44,416,31.85,18,30,33
6,0.45,416,31.36,15,31,33
7,0.45,415,31.36,15,28,34
6,0.41,416,31.85,14,30,33
7,0.4,415,31.36,12,39,34
9,0.45,415,31.85,1,29,34
7,0.41,415,31.85,19,30,33
7,0.44,416,31.36,16,28,32
6,0.42,415,31.36,0,32,33
6,0.44,415,31.85,1,38,33
8,0.48,415,31.36,12,30,32
7,0.48,416,31.36,16,0,33
8,0.47,416,31.85,1,27,33
8,0.52,416,30.38,14,33,32
7,0.52,415,32.34,13,32,34
7,0.51,416,31.85,18,30,34
9,0.53,416,31.85,15,29,33
7,0.54,416,31.36,15,23,33
7,0.5,416,31.36,0,28,33
8,0.52,416,31.85,18,27,33
8,0.53,415,31.85,13,30,32
9,0.49,416,32.34,4,31,33
6,0.52,416,31.36,2,32,36
8,0.52,416,31.85,5,30,32
6,0.52,415,31.36,3,25,33
6,0.53,415,31.36,13,30,34
8,0.52,415,31.36,17,32,34
8,0.52,416,31.85,1,30,33
7,0.56,415,32.34,17,28,33
7,0.52,415,31.85,4,32,35
4,0.53,415,31.36,0,0,33
7,0.53,415,31.36,12,31,34
8,0.56,416,31.85,18,28,34
6,0.54,415,31.85,1,28,33
8,0.53,414,31.85,0,31,32
8,0.53,415,32.34,19,28,33
7,0.51,414,31.85,1,31,36
6,0.5,414,31.36,12,29,34
8,0.51,414,31.85,0,23,34
7,0.51,415,31.36,3,26,33
7,0.54,414,31.36,2,32,34
7,0.5,415,31.85,3,33,32
8,0.5,415,31.36,1,28,32
8,0.51,415,31.36,13,30,30
7,0.53,415,31.85,3,31,35
7,0.51,415,31.36,5,33,33
7,0.56,415,31.36,19,35,32
7,0.56,415,31.36,10,29,34
6,0.54,415,31.85,1,35,32
7,0.56,415,31.85,11,34,32
7,0.58,415,31.36,1,35,34
9,0.59,415,32.34,4,29,33
7,0.61,415,31.85,19,31,33
7,0.57,415,31.36,3,28,34
7,0.63,415,32.34,10,31,32
7,0.63,415,30.87,5,26,30
6,0.6,415,31.85,3,31,31
8,0.58,415,31.36,18,30,32
6,0.66,415,31.85,0,25,33
8,0.66,416,31.85,5,31,33
7,0.67,415,31.85,3,32,33
7,0.65,415,31.85,6,31,33
8,0.71,414,31.36,4,24,33
8,0.7,414,31.85,7,29,34
10,0.71,414,31.85,6,31,34
8,0.7,415,31.85,2,31,33
8,0.71,415,31.36,2,31,34
8,0.7,415,31.36,4,28,32
7,0.7,415,31.36,2,26,33
8,0.73,414,31.36,4,27,33
8,0.73,415,31.85,4,37,33
6,0.76,415,31.85,3,28,33
8,0.77,415,32.34,4,0,32
7,0.76,415,31.85,6,32,33
7,0.75,415,31.36,3,28,33
8,0.77,415,31.85,1,35,33
8,0.77,415,31.85,6,27,33
11,0.74,415,31.36,7,29,33
4,0.77,416,31.85,3,31,33
8,0.76,416,31.85,7,28,31
4,0.77,416,31.85,2,25,33
8,0.77,416,31.85,4,30,34
8,0.74,416,31.36,4,29,33
8,0.77,416,31.36,18,26,34
8,0.77,416,31.36,2,31,33
7,0.77,416,31.36,0,27,33
7,0.81,416,31.36,1,33,33
6,0.84,416,31.36,4,0,33
4,0.84,416,32.34,4,0,33
9,0.86,416,31.36,5,27,34
8,0.87,416,31.36,2,0,32
4,0.88,416,31.36,4,0,33
6,0.87,416,31.36,3,27,34
6,0.84,416,31.36,1,0,33
6,0.85,415,31.85,2,0,34
6,0.85,415,31.36,2,28,33
6,0.84,416,31.36,17,0,35
8,0.84,416,31.36,4,0,33
6,0.84,416,32.34,3,0,35
9,0.84,416,30.38,1,0,33
7,0.84,416,31.36,1,0,33
8,0.87,416,31.85,17,0,35
4,0.88,416,31.36,3,0,33
7,0.89,417,30.87,2,0,32
7,0.91,416,31.36,7,0,34
5,0.91,416,31.85,2,0,35
6,0.95,417,32.34,0,0,35
4,0.94,416,31.36,19,0,33
6,0.97,416,31.85,2,0,7
6,0.97,417,31.85,17,0,34
7,0.96,416,31.36,17,0,34
7,0.94,417,31.36,2,0,32
11,0.95,416,31.36,7,0,33
6,0.94,417,31.85,19,0,31
7,0.95,416,31.85,4,0,34
7,0.95,416,31.36,4,0,35
7,0.98,416,31.85,3,0,35
7,0.96,416,31.85,4,0,34
4,0.96,416,31.36,5,0,36
7,0.99,415,31.36,9,0,34
7,1.06,416,31.36,3,0,7
9,1.06,416,31.36,3,0,34
6,1.09,416,31.36,4,0,33
7,1.08,415,31.36,4,0,33
9,1.08,416,31.36,4,0,33
7,1.08,417,31.36,5,0,32
10,1.1,417,31.36,4,0,34
5,1.11,416,31.36,3,0,34
7,1.12,417,31.36,8,0,34
9,1.1,417,31.36,6,0,34
6,1.09,416,31.85,4,0,34
8,1.13,417,31.36,5,0,33
7,1.09,417,31.36,0,0,34
6,1.11,417,31.85,2,0,33
4,1.12,417,31.85,3,0,34
6,1.11,416,31.36,3,0,32
6,1.11,416,32.34,4,0,34
10,1.13,418,31.85,5,0,33
10,1.12,417,31.36,5,0,33
4,1.13,417,31.36,5,0,32
4,1.17,417,31.85,4,0,33
7,1.14,417,31.36,6,0,34
5,1.16,417,31.85,16,0,32
9,1.16,417,31.36,4,0,33
5,1.15,417,31.36,3,23,33
6,1.17,417,31.85,1,0,32
6,1.21,417,31.36,5,0,34
7,1.17,417,31.36,10,0,33
6,1.17,417,31.85,4,0,34
6,1.15,417,31.85,6,0,34
9,1.19,417,31.36,0,0,32
10,1.2,417,31.85,7,0,33
7,1.19,417,31.36,5,0,34
3,1.23,417,31.36,1,0,33
10,1.2,416,32.34,6,0,33
7,1.19,417,31.36,3,0,33
5,1.17,417,31.85,3,0,33
12,1.19,417,31.36,10,0,32
6,1.2,417,31.36,5,0,32
8,1.18,417,31.85,9,0,32
4,1.2,417,31.36,5,0,33
8,1.2,417,31.36,4,0,34
12,1.21,417,31.36,5,0,34
10,1.2,417,31.36,4,0,33
6,1.19,418,31.85,6,0,33
6,1.19,417,30.38,4,0,33
7,1.2,417,31.36,7,0,35
8,1.17,417,31.85,6,0,32
13,1.2,417,31.85,6,0,34
6,1.2,417,32.34,1,0,33
8,1.19,417,31.36,5,0,33
0,1.2,417,32.34,7,0,32
12,1.19,417,31.85,12,0,32
10,1.2,417,31.36,5,0,35
10,1.2,417,31.36,6,0,32
7,1.19,417,31.36,5,0,32
3,1.2,418,31.36,19,0,34
6,1.24,417,31.36,4,0,34
7,1.24,417,31.36,9,0,33
7,1.21,417,31.85,5,0,33
4,1.21,417,31.85,6,0,33
8,1.23,417,31.36,11,0,34
9,1.21,417,31.36,5,0,33
8,1.21,417,31.36,4,0,34
11,1.18,417,32.34,6,0,33
8,1.19,417,31.36,7,0,33
5,1.19,417,31.36,1,0,33
7,1.2,417,31.36,5,0,34
3,1.2,417,31.36,6,0,33
8,1.18,417,32.34,5,0,33
13,1.2,417,31.36,7,0,31
1,1.23,417,31.36,9,0,33
6,1.2,418,32.34,5,0,33
10,1.23,417,31.36,4,0,32
14,1.23,417,31.36,3,0,33
10,1.22,418,31.36,5,0,33
10,1.23,417,31.85,5,0,34
7,1.2,417,31.36,4,0,33
6,1.23,417,31.36,5,0,32
6,1.22,418,31.36,6,0,33
3,1.22,418,31.36,1,0,33
5,1.25,418,31.85,1,0,34
6,1.24,418,32.83,5,0,35
9,1.24,418,31.36,7,0,33
2,1.2,418,31.85,6,0,31
8,1.17,418,31.36,5,0,35
9,1.23,417,32.34,7,0,33
8,1.24,417,31.85,3,0,31
6,1.23,417,31.36,4,0,34
5,1.28,418,31.85,7,0,33
17,1.25,417,32.34,5,0,32
5,1.28,417,31.36,5,0,34
9,1.31,418,31.36,6,0,32
13,1.31,417,31.36,6,0,32
5,1.31,417,31.36,5,0,33
6,1.27,418,31.36,5,0,33
8,1.32,418,31.85,5,0,33
6,1.33,418,31.36,6,0,34
8,1.32,418,31.36,5,0,33
10,1.3,418,31.85,7,0,34
4,1.28,418,31.85,9,0,32
5,1.31,418,31.36,5,0,32
12,1.31,418,30.87,4,0,33
0,1.27,418,31.36,3,0,34
9,1.31,418,31.36,4,0,32
3,1.28,418,32.83,5,0,34
8,1.31,418,31.85,6,0,32
3,1.32,418,31.85,7,0,33
7,1.3,418,32.34,4,0,33
8,1.3,418,31.36,6,0,8
9,1.29,418,31.36,6,0,33
5,1.27,418,31.85,5,0,33
9,1.32,418,31.36,2,0,33
11,1.31,418,32.34,2,0,33
8,1.33,418,31.36,3,0,33
7,1.32,418,31.85,6,0,33
10,1.31,418,31.36,7,0,34
10,1.35,417,31.85,4,0,32
4,1.3,418,31.36,5,0,32
12,1.3,417,31.36,6,0,33
8,1.25,418,31.85,2,0,32
8,1.31,418,31.36,6,0,33
7,1.34,418,31.85,5,0,33
8,1.31,418,31.36,3,0,35
8,1.33,418,31.36,4,0,34
0,1.3,418,31.85,4,0,34
4,1.31,418,31.36,3,0,33
9,1.31,418,31.36,3,0,33
5,1.29,418,31.85,1,0,33
7,1.34,418,31.36,4,0,33
12,1.31,418,31.36,5,0,34
10,1.31,418,31.36,7,0,34
8,1.31,418,31.85,2,0,35
4,1.32,418,31.36,5,0,33
8,1.33,418,31.36,3,0,33
11,1.32,418,31.85,1,0,33
2,1.37,419,31.85,4,0,33
8,1.34,419,31.36,4,0,33
10,1.31,419,31.36,19,0,33
8,1.34,418,31.85,3,0,34
10,1.31,419,31.36,5,0,33
11,1.35,418,31.36,2,0,34
14,1.33,418,31.36,3,0,36
5,1.36,419,31.36,4,0,36
9,1.34,419,31.85,4,0,34
10,1.35,418,30.87,4,0,32
4,1.38,418,31.36,2,0,33
6,1.33,418,31.36,2,0,35
9,1.33,418,31.85,2,0,34
8,1.33,418,31.36,4,0,34
8,1.36,418,31.36,6,0,31
4,1.32,419,31.85,3,0,33
6,1.36,419,31.85,3,0,34
9,1.34,419,31.36,6,0,34
9,1.36,419,31.36,8,0,34
11,1.36,419,31.36,0,0,33
14,1.34,419,31.36,2,0,36
0,1.37,419,31.36,2,0,33
8,1.37,419,32.34,3,0,34
5,1.35,420,31.36,4,0,35
4,1.38,420,31.36,5,0,33
8,1.38,419,30.87,2,0,33
8,1.38,419,31.36,3,0,32
6,1.37,419,31.85,5,0,34
9,1.37,420,31.36,7,0,31
2,1.38,419,31.85,3,0,33
7,1.38,420,31.36,0,0,33
0,1.4,419,32.34,0,0,33
9,1.41,420,31.85,2,0,33
6,1.37,420,31.85,7,0,31
4,1.34,419,31.36,5,0,33
7,1.38,419,31.85,4,0,7
12,1.36,419,30.38,3,0,35
11,1.38,419,31.85,2,0,33
7,1.38,419,31.85,2,0,33
8,1.35,419,31.36,5,0,35
6,1.39,419,31.36,5,0,31
6,1.38,419,31.36,3,0,33
9,1.4,419,31.85,5,0,34
7,1.37,419,31.85,3,0,33
8,1.38,419,31.36,2,0,33
10,1.36,419,31.36,1,0,33
10,1.38,420,31.36,5,0,33
8,1.34,420,31.36,1,0,34
5,1.41,420,32.34,2,0,30
10,1.38,420,31.36,4,0,34
9,1.4,420,31.36,1,0,35
8,1.4,419,31.36,1,0,32
8,1.42,420,31.36,2,0,32
8,1.37,420,31.85,0,0,32
6,1.39,420,31.36,4,0,34
8,1.41,419,30.87,2,0,36
3,1.39,420,31.36,1,0,32
10,1.39,420,31.85,2,0,33
8,1.4,420,31.36,1,0,34
9,1.39,419,31.85,1,0,32
6,1.4,420,31.36,0,0,35
8,1.42,420,29.89,4,0,31
3,1.4,420,31.36,1,0,35
8,1.45,419,31.85,2,0,33
9,1.41,420,31.85,2,0,34
0,1.42,420,31.85,4,0,34
8,1.4,421,32.34,6,0,33
8,1.4,419,31.36,3,0,33
12,1.39,420,31.36,5,0,33
9,1.39,420,32.34,7,0,34
8,1.4,419,31.36,2,0,33
15,1.38,419,31.36,3,0,33
10,1.42,420,31.36,19,0,34
4,1.41,420,31.85,2,0,34
5,1.41,421,31.85,2,0,34
8,1.42,420,31.36,4,0,33
10,1.41,421,31.85,4,0,33
7,1.44,420,31.36,1,0,34
10,1.4,420,31.36,4,0,34
6,1.48,420,31.36,0,0,33
9,1.41,420,30.38,4,0,33
8,1.42,420,31.36,1,0,34
8,1.42,420,32.34,1,0,33
7,1.41,419,31.36,5,0,35
8,1.42,419,31.36,0,0,33
6,1.4,401,31.36,18,0,33
8,1.41,402,31.36,2,0,34
10,1.41,404,31.36,4,0,34
10,1.43,405,31.85,19,0,31
8,1.42,403,31.85,3,0,33
10,1.41,404,31.85,1,0,33
10,1.41,404,31.36,6,0,33
8,1.4,402,31.85,3,0,34
7,1.42,401,31.36,2,0,33
10,1.41,402,31.85,2,0,33
10,1.39,402,31.85,3,0,36
7,1.42,397,31.36,2,0,33
8,1.43,393,31.36,18,0,33
6,1.45,394,31.36,2,0,31
9,1.44,390,32.34,3,0,33
10,1.45,382,31.36,3,0,34
8,1.44,371,31.85,4,0,33
6,1.42,368,31.36,4,0,7
4,1.44,358,31.36,4,0,34
6,1.45,344,31.36,4,0,33
10,1.42,347,31.85,4,0,36
9,1.4,343,31.36,5,0,34
8,1.42,344,31.36,1,0,33
5,1.42,326,31.85,2,0,33
8,1.41,320,31.36,8,0,33
6,1.43,319,32.34,4,0,34
10,1.42,302,31.36,4,0,34
9,1.49,290,31.85,18,0,33
6,1.43,275,31.36,2,0,34
9,1.45,275,31.36,2,0,33
8,1.41,273,31.85,4,0,35
10,1.45,261,31.36,1,0,34
6,1.46,258,31.36,3,0,34
9,1.42,257,31.85,3,0,34
6,1.46,259,31.36,4,0,35
8,1.45,250,31.36,6,0,34
8,1.44,248,31.36,3,0,33
9,1.45,253,31.85,0,0,32
9,1.44,252,31.36,3,0,33
9,1.43,251,30.87,4,0,36
8,1.42,246,31.36,1,0,35
8,1.42,244,31.36,3,0,33
3,1.41,239,31.36,4,0,34
8,1.46,233,31.85,2,0,33
7,1.43,236,31.36,8,0,34
6,1.43,235,31.36,4,0,33
8,1.45,237,31.36,17,0,33
9,1.46,232,31.85,3,0,35
1,1.43,234,31.36,3,0,34
8,1.46,242,31.85,2,0,33
5,1.52,240,31.85,1,0,33
4,1.42,238,31.85,4,0,34
9,1.47,241,31.36,4,0,34
8,1.47,250,31.36,7,0,34
7,1.47,251,31.36,5,0,35
10,1.46,247,31.36,4,0,33
9,1.47,259,31.36,0,0,31
7,1.46,259,31.85,2,0,35
6,1.5,260,31.36,3,0,33
10,1.5,256,31.36,0,0,34
8,1.49,268,31.85,4,0,34
11,1.49,274,31.36,3,0,34
8,1.48,263,31.85,18,0,35
8,1.47,271,31.36,4,0,35
10,1.51,274,31.36,0,0,33
4,1.51,284,32.34,4,0,34
7,1.49,277,31.85,5,0,34
6,1.49,279,31.36,1,0,35
8,1.51,296,31.85,3,0,35
9,1.49,310,31.36,2,0,34
9,1.5,330,32.34,2,0,33
7,1.51,339,31.85,1,0,35
8,1.48,380,31.36,2,0,34
6,1.49,414,31.36,3,0,33
9,1.52,401,31.36,1,0,33
12,1.5,408,31.36,1,0,32
4,1.49,418,31.36,2,0,34
8,1.52,419,31.36,3,0,35
2,1.49,417,31.36,2,0,34
9,1.52,298,31.85,3,0,34
9,1.52,301,31.36,5,0,35
5,1.52,328,32.34,19,0,33
6,1.56,313,31.85,0,0,33
1,1.52,324,31.36,2,0,32
12,1.51,356,32.34,18,0,34
7,1.52,350,31.36,2,0,35
4,1.49,355,31.36,3,0,33
6,1.5,359,31.36,0,0,36
6,1.48,362,31.85,4,0,33
7,1.51,362,32.83,3,0,34
8,1.59,364,31.36,8,0,34
7,1.56,365,31.36,4,0,33
10,1.49,367,31.36,3,0,34
8,1.52,369,31.36,0,0,34
8,1.52,370,31.36,4,0,32
6,1.53,371,31.36,3,0,33
8,1.52,372,31.85,4,0,32
6,1.51,373,31.36,3,0,33
10,1.56,373,31.36,6,0,33
8,1.52,373,31.85,5,0,32
9,1.55,373,31.85,5,0,33
5,1.56,374,31.36,7,0,33
9,1.54,373,31.85,1,0,28
9,1.56,374,31.85,3,0,34
7,1.56,373,31.36,2,0,34
8,1.54,374,31.36,4,0,34
7,1.49,375,31.85,18,0,32
8,1.56,376,31.36,7,0,35
8,1.51,375,31.36,5,0,34
8,1.52,376,31.85,0,0,35
9,1.52,377,31.36,6,0,33
5,1.52,377,33.81,4,0,34
7,1.52,378,31.36,5,0,33
9,1.53,378,31.36,2,0,34
8,1.59,379,32.83,3,0,34
8,1.6,379,32.34,8,0,34
13,1.58,380,31.85,2,0,35
8,1.54,379,31.36,4,0,34
6,1.56,380,31.36,0,0,34
8,1.57,380,31.36,2,0,35
6,1.55,380,31.36,3,0,34
9,1.58,381,31.85,6,0,34
9,1.65,382,31.36,1,0,33
10,1.58,382,31.36,2,0,34
9,1.57,382,31.36,3,0,33
9,1.56,383,31.36,7,0,35
9,1.58,383,31.85,5,0,7
2,1.56,384,31.36,3,0,34
5,1.54,385,31.85,6,0,32
8,1.56,385,31.85,16,0,34
7,1.5,385,31.36,5,0,33
8,1.55,387,31.36,19,0,32
8,1.59,386,30.87,3,0,33
3,1.58,387,30.87,1,0,32
9,1.59,387,31.36,0,0,34
5,1.59,388,31.36,4,0,35
6,1.57,388,31.85,3,0,34
10,1.57,388,31.36,4,0,34
6,1.65,389,31.85,4,0,7
10,1.56,389,31.36,4,0,34
8,1.56,389,31.36,2,0,34
10,1.55,390,31.85,4,0,36
7,1.57,390,31.36,2,0,34
8,1.56,390,31.85,3,0,35
9,1.58,390,31.36,3,23,34
8,1.57,391,31.85,2,0,36
8,1.58,392,31.85,1,0,35
10,1.58,392,31.36,4,0,33
8,1.58,393,31.85,4,0,32
8,1.61,393,31.36,3,0,33
2,1.56,393,31.36,0,26,36
7,1.57,392,31.36,3,0,33
5,1.57,391,31.36,2,0,33
11,1.57,392,31.36,1,0,35
8,1.49,392,31.85,1,24,34
8,1.54,392,31.36,4,0,34
9,1.56,394,31.36,18,0,34
8,1.57,394,31.36,3,0,34
10,1.56,394,31.85,3,0,34
7,1.57,395,31.36,4,23,34
10,1.54,395,31.85,5,26,34
8,1.58,396,31.85,4,0,34
8,1.53,396,31.36,3,0,35
8,1.58,396,32.34,2,0,34
10,1.61,396,31.85,4,0,34
6,1.57,396,31.85,2,23,36
9,1.59,396,31.36,8,0,33
11,1.58,396,31.85,3,0,35
8,1.61,396,31.85,3,0,34
10,1.61,396,32.34,2,0,34
6,1.62,397,31.36,5,0,33
8,1.63,396,31.36,3,0,33
8,1.63,397,31.36,1,0,33
14,1.58,397,31.85,5,0,33
7,1.6,395,31.85,4,0,34
9,1.59,395,31.85,4,0,33
6,1.63,396,31.36,4,0,34
8,1.61,397,32.34,4,0,34
4,1.65,397,31.36,3,0,33
8,1.62,398,31.36,3,0,32
7,1.63,399,31.36,3,0,33
8,1.63,398,32.34,4,0,33
7,1.61,399,31.85,3,0,33
8,1.63,400,31.85,5,0,33
6,1.63,399,31.36,3,0,33
8,1.63,400,31.36,8,0,33
14,1.67,399,31.36,5,0,33
12,1.63,399,31.36,6,24,33
8,1.63,399,31.85,1,30,34
4,1.63,399,31.36,4,0,35
8,1.66,400,31.36,5,0,33
9,1.67,400,31.85,4,0,30
10,1.67,400,32.34,2,0,34
10,1.63,400,31.36,5,23,33
8,1.67,400,31.36,5,0,32
9,1.69,400,31.36,11,0,34
8,1.63,400,30.38,2,0,34
8,1.62,401,31.85,7,23,33
6,1.6,401,31.36,3,0,32
7,1.62,401,32.83,4,0,34
7,1.66,401,31.36,3,0,35
13,1.65,401,31.85,6,0,34
8,1.63,402,31.36,3,0,34
10,1.59,402,31.85,4,0,32
2,1.64,403,31.85,3,0,33
8,1.64,403,31.85,0,28,36
12,1.65,403,32.34,3,27,35
10,1.63,402,31.36,3,0,33
8,1.61,402,31.36,6,29,33
7,1.64,403,31.36,3,0,33
8,1.67,403,31.36,4,27,34
6,1.65,403,31.36,17,25,34
10,1.63,403,31.36,2,0,33
10,1.66,404,31.36,8,0,32
8,1.63,404,31.36,3,25,34
10,1.63,404,32.34,3,0,33
10,1.6,403,31.36,8,0,34
10,1.63,403,31.36,6,27,33
7,1.63,404,30.87,5,0,34
10,1.6,403,31.36,2,0,34
9,1.63,404,31.36,2,0,34
7,1.65,403,32.34,6,0,34
8,1.65,403,31.36,4,0,35
6,1.61,403,31.85,3,0,34
8,1.63,404,31.85,4,0,35
7,1.63,404,31.36,5,0,33
8,1.63,404,32.34,2,0,33
9,1.64,404,31.36,6,0,35
9,1.63,404,31.85,4,0,34
7,1.67,404,31.36,6,0,32
11,1.63,404,31.36,2,0,33
8,1.63,405,31.85,4,0,32
7,1.64,405,31.36,5,0,33
8,1.63,406,31.36,5,0,34
9,1.64,405,31.36,3,0,35
2,1.63,406,31.36,4,0,34
8,1.64,406,31.36,10,0,33
8,1.63,406,31.85,5,0,32
13,1.62,406,31.36,2,0,33
9,1.63,406,31.85,1,0,33
8,1.63,406,31.36,5,0,33
7,1.64,405,31.36,6,0,35
9,1.63,406,31.85,2,0,33
8,1.63,405,31.85,5,0,33
11,1.65,404,32.34,4,0,35
8,1.6,404,31.85,7,0,32
8,1.67,404,31.36,5,0,34
8,1.64,404,31.36,4,0,32
8,1.63,405,32.34,6,0,33
11,1.65,404,31.36,1,0,33
8,1.63,406,31.85,3,0,33
9,1.65,406,31.36,6,0,33
12,1.64,406,32.34,1,0,34
12,1.63,406,31.36,5,0,34
8,1.66,407,32.34,3,0,33
10,1.63,407,32.34,2,0,34
5,1.65,407,31.85,4,0,33
6,1.66,408,31.36,4,0,33
9,1.64,408,32.34,3,0,33
10,1.68,408,31.36,4,23,34
8,1.65,408,31.85,3,25,34
8,1.64,408,31.36,2,23,35
8,1.66,407,32.34,4,0,34
10,1.65,407,31.36,3,0,34
8,1.64,408,31.85,0,0,34
10,1.66,407,31.85,6,23,34
8,1.64,408,31.36,4,24,34
10,1.63,407,31.36,5,23,33
8,1.66,407,31.85,1,0,35
9,1.64,408,31.36,3,0,33
11,1.67,409,31.36,9,0,36
11,1.63,409,31.85,1,27,34
8,1.64,409,31.36,3,0,34
2,1.65,409,32.34,2,0,34
10,1.66,409,31.36,3,0,33
8,1.67,409,31.36,7,23,34
7,1.67,410,31.36,2,23,34
8,1.65,409,31.36,3,25,7
8,1.66,410,31.36,3,25,34
5,1.66,409,31.85,4,25,33
8,1.63,410,31.36,0,24,34
9,1.63,411,31.36,8,23,34
8,1.65,411,31.36,3,24,35
9,1.64,411,31.36,9,23,33
10,1.64,410,32.34,7,23,33
10,1.66,411,30.87,6,26,33
10,1.65,411,31.85,5,0,33
8,1.64,410,31.36,4,23,34
6,1.65,411,31.36,4,27,33
8,1.64,410,31.36,1,25,34
4,1.64,413,31.36,3,0,33
2,1.63,412,31.36,5,0,34
10,1.64,413,31.36,5,0,32
9,1.66,412,31.36,7,0,34
9,1.67,414,31.85,5,24,36
8,1.65,412,31.36,3,24,33
11,1.68,413,31.85,5,29,32
7,1.63,413,31.36,3,28,31
9,1.66,414,31.36,5,24,34
5,1.63,413,31.36,5,25,34
8,1.63,414,30.38,6,33,34
10,1.68,413,31.36,5,25,35
10,1.66,413,31.36,3,25,33
10,1.65,413,31.36,0,26,33
8,1.65,413,31.85,5,23,32
7,1.67,412,31.36,5,28,34
6,1.67,414,31.85,8,26,35
4,1.67,414,31.36,6,33,32
8,1.67,415,31.36,5,26,34
8,1.67,414,31.36,7,27,32
10,1.64,415,31.85,3,28,35
9,1.67,415,31.36,5,26,34
8,1.66,416,31.36,2,27,34
9,1.66,416,31.85,6,28,33
8,1.67,416,31.36,6,0,33
6,1.65,416,31.36,5,27,33
8,1.66,416,31.36,8,26,34
7,1.68,416,31.36,5,23,34
9,1.67,416,31.85,4,24,33
9,1.66,416,31.36,2,34,33
9,1.67,416,31.36,4,27,33
7,1.66,416,31.36,6,26,32
7,1.63,416,31.36,6,30,33
8,1.7,416,31.36,5,24,35
9,1.67,416,31.36,4,24,33
8,1.6,416,31.85,2,25,33
11,1.65,417,31.36,8,26,7
9,1.66,416,31.36,3,33,33
8,1.65,417,31.85,9,24,31
10,1.67,417,31.85,0,32,33
9,1.64,417,31.36,5,28,34
8,1.67,417,31.36,6,0,36
1,1.66,418,31.36,4,29,33
11,1.7,418,31.36,5,26,34
9,1.65,418,31.85,8,29,33
10,1.68,418,31.36,1,28,32
9,1.63,418,31.36,3,0,34
8,1.66,418,30.87,4,25,33
8,1.68,419,31.36,8,24,34
8,1.67,418,31.85,5,24,33
9,1.66,418,31.85,4,27,35
